ano_campeonato,data,rodada,estadio,publico,publico_max,time_mandante,time_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante
2003,2003-04-17,4,Arena do Grêmio,NA,NA,Grêmio,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-04-27,6,Arena do Grêmio,NA,NA,Grêmio,Fluminense,NA,NA,NA,NA,NA,NA
2003,2003-06-07,12,Arena do Grêmio,NA,NA,Grêmio,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-07-13,18,Arena do Grêmio,NA,NA,Grêmio,Cruzeiro,NA,NA,NA,NA,NA,NA
2003,2003-08-10,25,Arena do Grêmio,NA,NA,Grêmio,Atlético-PR,NA,NA,NA,NA,NA,NA
2003,2003-08-17,26,Arena do Grêmio,NA,NA,Grêmio,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-09-13,30,Arena do Grêmio,NA,NA,Grêmio,EC Bahia,NA,NA,NA,NA,NA,NA
2003,2003-10-04,34,Arena do Grêmio,NA,NA,Grêmio,Figueirense FC,NA,NA,NA,NA,NA,NA
2003,2003-05-25,10,Arena do Grêmio,NA,NA,Grêmio,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-07-25,21,Arena do Grêmio,NA,NA,Grêmio,Criciúma EC,NA,NA,NA,NA,NA,NA
2003,2003-09-25,32,Arena do Grêmio,NA,NA,Grêmio,Ponte Preta,NA,NA,NA,NA,NA,NA
2003,2003-10-18,37,Arena do Grêmio,NA,NA,Grêmio,Atlético-MG,NA,NA,NA,NA,NA,NA
2003,2003-06-28,15,Arena do Grêmio,NA,NA,Grêmio,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-04-13,3,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Paraná,NA,NA,NA,NA,NA,NA
2003,2003-05-11,8,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-07-24,21,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Atlético-PR,NA,NA,NA,NA,NA,NA
2003,2003-07-27,22,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Figueirense FC,NA,NA,NA,NA,NA,NA
2003,2003-08-08,24,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Grêmio,NA,NA,NA,NA,NA,NA
2003,2003-08-24,28,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Criciúma EC,NA,NA,NA,NA,NA,NA
2003,2003-09-14,30,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-10-18,37,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Fluminense,NA,NA,NA,NA,NA,NA
2003,2003-04-26,6,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Cruzeiro,NA,NA,NA,NA,NA,NA
2003,2003-05-25,10,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-06-29,15,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-10-05,34,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Coritiba FC,NA,NA,NA,NA,NA,NA
2003,2003-03-29,1,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Vasco da Gama,NA,NA,NA,NA,NA,NA
2003,2003-06-07,12,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Santos FC,NA,NA,NA,NA,NA,NA
2003,2003-07-06,16,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-07-17,19,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-08-22,27,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Atlético-MG,NA,NA,NA,NA,NA,NA
2003,2003-09-25,32,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Flamengo,NA,NA,NA,NA,NA,NA
2003,2003-10-11,36,Estádio Brinco de Ouro da Princesa,NA,NA,Guarani,Ponte Preta,NA,NA,NA,NA,NA,NA
2003,2003-04-06,2,Estádio Durival Britto e Silva,NA,NA,Paraná,Atlético-PR,NA,NA,NA,NA,NA,NA
2003,2003-08-17,26,Estádio Durival Britto e Silva,NA,NA,Paraná,Guarani,NA,NA,NA,NA,NA,NA
2003,2003-08-24,28,Estádio Durival Britto e Silva,NA,NA,Paraná,Fluminense,NA,NA,NA,NA,NA,NA
2003,2003-10-19,37,Estádio Durival Britto e Silva,NA,NA,Paraná,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-04-18,4,Estádio Durival Britto e Silva,NA,NA,Paraná,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-04-26,6,Estádio Durival Britto e Silva,NA,NA,Paraná,EC Bahia,NA,NA,NA,NA,NA,NA
2003,2003-05-24,10,Estádio Durival Britto e Silva,NA,NA,Paraná,São Caetano,NA,NA,NA,NA,NA,NA
2003,2003-06-29,15,Estádio Durival Britto e Silva,NA,NA,Paraná,Atlético-MG,NA,NA,NA,NA,NA,NA
2003,2003-07-11,17,Estádio Durival Britto e Silva,NA,NA,Paraná,Grêmio,NA,NA,NA,NA,NA,NA
2003,2003-08-01,19,Estádio Durival Britto e Silva,NA,NA,Paraná,Criciúma EC,NA,NA,NA,NA,NA,NA
2003,2003-07-24,21,Estádio Durival Britto e Silva,NA,NA,Paraná,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-08-03,23,Estádio Durival Britto e Silva,NA,NA,Paraná,Corinthians,NA,NA,NA,NA,NA,NA
2003,2003-05-10,8,Estádio Durival Britto e Silva,NA,NA,Paraná,Ponte Preta,NA,NA,NA,NA,NA,NA
2003,2003-06-01,11,Estádio Durival Britto e Silva,NA,NA,Paraná,Flamengo,NA,NA,NA,NA,NA,NA
2003,2003-06-15,13,Estádio Durival Britto e Silva,NA,NA,Paraná,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-08-09,25,Estádio Durival Britto e Silva,NA,NA,Paraná,Santos FC,NA,NA,NA,NA,NA,NA
2003,2003-09-25,32,Estádio Durival Britto e Silva,NA,NA,Paraná,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-10-10,35,Estádio Durival Britto e Silva,NA,NA,Paraná,Paysandu SC,NA,NA,NA,NA,NA,NA
2003,2003-09-14,30,Estádio Durival Britto e Silva,NA,NA,Paraná,Coritiba FC,NA,NA,NA,NA,NA,NA
2003,2003-04-13,3,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Ponte Preta,NA,NA,NA,NA,NA,NA
2003,2003-05-31,11,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Criciúma EC,NA,NA,NA,NA,NA,NA
2003,2003-06-15,13,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Atlético-MG,NA,NA,NA,NA,NA,NA
2003,2003-07-10,17,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-09-20,31,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Santos FC,NA,NA,NA,NA,NA,NA
2003,2003-09-28,33,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-10-09,35,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Flamengo,NA,NA,NA,NA,NA,NA
2003,2003-04-20,5,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-05-18,9,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Corinthians,NA,NA,NA,NA,NA,NA
2003,2003-07-17,19,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Vasco da Gama,NA,NA,NA,NA,NA,NA
2003,2003-07-20,20,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Paraná,NA,NA,NA,NA,NA,NA
2003,2003-08-07,24,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-08-30,29,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Guarani,NA,NA,NA,NA,NA,NA
2003,2003-03-30,1,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,São Caetano,NA,NA,NA,NA,NA,NA
2003,2003-05-03,7,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Atlético-PR,NA,NA,NA,NA,NA,NA
2003,2003-06-29,15,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-07-27,22,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,EC Bahia,NA,NA,NA,NA,NA,NA
2003,2003-08-21,27,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Coritiba FC,NA,NA,NA,NA,NA,NA
2003,2003-10-19,37,Estádio Governador Magalhães Pinto,NA,NA,Cruzeiro,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-05-18,9,Arena Fonte Nova,NA,NA,EC Bahia,Paysandu SC,NA,NA,NA,NA,NA,NA
2003,2003-07-10,17,Arena Fonte Nova,NA,NA,EC Bahia,Guarani,NA,NA,NA,NA,NA,NA
2003,2003-07-17,19,Arena Fonte Nova,NA,NA,EC Bahia,São Caetano,NA,NA,NA,NA,NA,NA
2003,2003-07-24,21,Arena Fonte Nova,NA,NA,EC Bahia,Corinthians,NA,NA,NA,NA,NA,NA
2003,2003-08-10,25,Arena Fonte Nova,NA,NA,EC Bahia,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-09-21,31,Arena Fonte Nova,NA,NA,EC Bahia,Vasco da Gama,NA,NA,NA,NA,NA,NA
2003,2003-10-09,35,Arena Fonte Nova,NA,NA,EC Bahia,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-04-17,4,Arena Fonte Nova,NA,NA,EC Bahia,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-05-03,7,Arena Fonte Nova,NA,NA,EC Bahia,Grêmio,NA,NA,NA,NA,NA,NA
2003,2003-06-01,11,Arena Fonte Nova,NA,NA,EC Bahia,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-06-15,13,Arena Fonte Nova,NA,NA,EC Bahia,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-09-28,33,Arena Fonte Nova,NA,NA,EC Bahia,Figueirense FC,NA,NA,NA,NA,NA,NA
2003,2003-04-06,2,Arena Fonte Nova,NA,NA,EC Bahia,Flamengo,NA,NA,NA,NA,NA,NA
2003,2003-06-19,14,Arena Fonte Nova,NA,NA,EC Bahia,Coritiba FC,NA,NA,NA,NA,NA,NA
2003,2003-08-03,23,Arena Fonte Nova,NA,NA,EC Bahia,Criciúma EC,NA,NA,NA,NA,NA,NA
2003,2003-08-31,29,Arena Fonte Nova,NA,NA,EC Bahia,Paraná,NA,NA,NA,NA,NA,NA
2003,2003-08-16,26,Arena Fonte Nova,NA,NA,EC Bahia,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-04-19,5,Arena Fonte Nova,NA,NA,EC Bahia,Atlético-MG,NA,NA,NA,NA,NA,NA
2003,2003-10-23,38,Arena Fonte Nova,NA,NA,EC Bahia,Santos FC,NA,NA,NA,NA,NA,NA
2003,2003-04-19,12,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Cruzeiro,NA,NA,NA,NA,NA,NA
2003,2003-08-08,24,Estádio Jornalista Mário Filho,NA,NA,Flamengo,EC Bahia,NA,NA,NA,NA,NA,NA
2003,2003-08-21,27,Estádio Jornalista Mário Filho,NA,NA,Flamengo,São Caetano,NA,NA,NA,NA,NA,NA
2003,2003-08-31,29,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Corinthians,NA,NA,NA,NA,NA,NA
2003,2003-10-18,37,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Paysandu SC,NA,NA,NA,NA,NA,NA
2003,2003-03-30,1,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Coritiba FC,NA,NA,NA,NA,NA,NA
2003,2003-04-13,3,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Fluminense,NA,NA,NA,NA,NA,NA
2003,2003-05-03,7,Estádio Jornalista Mário Filho,NA,NA,Flamengo,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-05-18,9,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Guarani,NA,NA,NA,NA,NA,NA
2003,2003-07-10,17,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-07-25,21,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-07-27,22,Estádio Jornalista Mário Filho,NA,NA,Flamengo,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-09-21,31,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-09-27,33,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Atlético-PR,NA,NA,NA,NA,NA,NA
2003,2003-10-12,36,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Vasco da Gama,NA,NA,NA,NA,NA,NA
2003,2003-04-19,5,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Santos FC,NA,NA,NA,NA,NA,NA
2003,2003-06-28,15,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Figueirense FC,NA,NA,NA,NA,NA,NA
2003,2003-07-17,19,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-10-05,34,Estádio Jornalista Mário Filho,NA,NA,Flamengo,Paraná,NA,NA,NA,NA,NA,NA
2003,2003-03-30,1,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,EC Bahia,NA,NA,NA,NA,NA,NA
2003,2003-04-20,5,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Atlético-PR,NA,NA,NA,NA,NA,NA
2003,2003-05-18,9,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-07-12,18,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-08-30,29,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Santos FC,NA,NA,NA,NA,NA,NA
2003,2003-09-21,31,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-09-28,33,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Guarani,NA,NA,NA,NA,NA,NA
2003,2003-04-13,3,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,São Caetano,NA,NA,NA,NA,NA,NA
2003,2003-06-01,11,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-06-28,15,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Vasco da Gama,NA,NA,NA,NA,NA,NA
2003,2003-07-06,16,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Criciúma EC,NA,NA,NA,NA,NA,NA
2003,2003-08-07,24,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Fluminense,NA,NA,NA,NA,NA,NA
2003,2003-10-19,37,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Figueirense FC,NA,NA,NA,NA,NA,NA
2003,2003-05-04,7,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Corinthians,NA,NA,NA,NA,NA,NA
2003,2003-06-15,13,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Paysandu SC,NA,NA,NA,NA,NA,NA
2003,2003-08-21,27,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-10-09,35,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Grêmio,NA,NA,NA,NA,NA,NA
2003,2003-07-19,20,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Atlético-MG,NA,NA,NA,NA,NA,NA
2003,2003-07-27,22,Estádio Governador Plácido Castelo,NA,NA,Fortaleza,Ponte Preta,NA,NA,NA,NA,NA,NA
2003,2003-04-27,6,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Juventude,NA,NA,NA,NA,NA,NA
2003,2003-07-31,15,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Ponte Preta,NA,NA,NA,NA,NA,NA
2003,2003-08-21,27,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Paraná,NA,NA,NA,NA,NA,NA
2003,2003-08-23,28,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Cruzeiro,NA,NA,NA,NA,NA,NA
2003,2003-04-13,3,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Grêmio,NA,NA,NA,NA,NA,NA
2003,2003-05-10,8,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Flamengo,NA,NA,NA,NA,NA,NA
2003,2003-07-10,17,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-07-17,19,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Corinthians,NA,NA,NA,NA,NA,NA
2003,2003-07-20,20,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,São Caetano,NA,NA,NA,NA,NA,NA
2003,2003-07-26,22,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Atlético-MG,NA,NA,NA,NA,NA,NA
2003,2003-08-07,24,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Vasco da Gama,NA,NA,NA,NA,NA,NA
2003,2003-09-14,30,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-09-25,32,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-10-05,34,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,EC Bahia,NA,NA,NA,NA,NA,NA
2003,2003-10-12,36,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Fluminense,NA,NA,NA,NA,NA,NA
2003,2003-10-18,37,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-03-30,1,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Paysandu SC,NA,NA,NA,NA,NA,NA
2003,2003-05-25,10,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Criciúma EC,NA,NA,NA,NA,NA,NA
2003,2003-06-08,12,Estádio de Hailé Pinheiro,NA,NA,Goiás EC,Coritiba FC,NA,NA,NA,NA,NA,NA
2003,2003-06-08,12,Estádio Alfredo Jaconi,NA,NA,Juventude,Vasco da Gama,NA,NA,NA,NA,NA,NA
2003,2003-07-20,20,Estádio Alfredo Jaconi,NA,NA,Juventude,Paysandu SC,NA,NA,NA,NA,NA,NA
2003,2003-08-07,24,Estádio Alfredo Jaconi,NA,NA,Juventude,Ponte Preta,NA,NA,NA,NA,NA,NA
2003,2003-08-21,27,Estádio Alfredo Jaconi,NA,NA,Juventude,EC Bahia,NA,NA,NA,NA,NA,NA
2003,2003-09-21,31,Estádio Alfredo Jaconi,NA,NA,Juventude,Atlético-PR,NA,NA,NA,NA,NA,NA
2003,2003-04-13,3,Estádio Alfredo Jaconi,NA,NA,Juventude,Coritiba FC,NA,NA,NA,NA,NA,NA
2003,2003-04-20,5,Estádio Alfredo Jaconi,NA,NA,Juventude,EC Vitória,NA,NA,NA,NA,NA,NA
2003,2003-05-04,7,Estádio Alfredo Jaconi,NA,NA,Juventude,Guarani,NA,NA,NA,NA,NA,NA
2003,2003-05-17,9,Estádio Alfredo Jaconi,NA,NA,Juventude,Santos FC,NA,NA,NA,NA,NA,NA
2003,2003-06-22,14,Estádio Alfredo Jaconi,NA,NA,Juventude,Cruzeiro,NA,NA,NA,NA,NA,NA
2003,2003-07-06,16,Estádio Alfredo Jaconi,NA,NA,Juventude,Internacional,NA,NA,NA,NA,NA,NA
2003,2003-07-27,22,Estádio Alfredo Jaconi,NA,NA,Juventude,Fluminense,NA,NA,NA,NA,NA,NA
2003,2003-09-28,33,Estádio Alfredo Jaconi,NA,NA,Juventude,Corinthians,NA,NA,NA,NA,NA,NA
2003,2003-10-12,36,Estádio Alfredo Jaconi,NA,NA,Juventude,Paraná,NA,NA,NA,NA,NA,NA
2003,2003-03-30,1,Estádio Alfredo Jaconi,NA,NA,Juventude,São Paulo,NA,NA,NA,NA,NA,NA
2003,2003-07-17,19,Estádio Alfredo Jaconi,NA,NA,Juventude,Figueirense FC,NA,NA,NA,NA,NA,NA
2003,2003-08-31,29,Estádio Alfredo Jaconi,NA,NA,Juventude,Goiás EC,NA,NA,NA,NA,NA,NA
2003,2003-10-05,34,Estádio Alfredo Jaconi,NA,NA,Juventude,Fortaleza,NA,NA,NA,NA,NA,NA
2003,2003-10-24,38,Estádio Alfredo Jaconi,NA,NA,Juventude,Grêmio,NA,NA,NA,NA,NA,NA
